Environment,Benchmark_Name,Iteration,Iteration_Time_S
exec,CoreML (CPU_ONLY),180,0.00010079099999948937
vm,CoreML (CPU_ONLY),180,0.0002527910000003075
exec,CoreML (CPU_ONLY),181,0.00010495899999973801
vm,CoreML (CPU_ONLY),181,0.00023520900000040257
exec,CoreML (CPU_ONLY),182,0.00010579199999938282
vm,CoreML (CPU_ONLY),182,0.00024020800000013054
exec,CoreML (CPU_ONLY),183,0.00010129200000008609
vm,CoreML (CPU_ONLY),183,0.0002417499999998185
exec,CoreML (CPU_ONLY),184,0.00011829099999971504
vm,CoreML (CPU_ONLY),184,0.00023729199999955597
exec,CoreML (CPU_ONLY),185,0.00010145899999969288
vm,CoreML (CPU_ONLY),185,0.00025745900000018196
exec,CoreML (CPU_ONLY),186,9.499999999995623e-05
vm,CoreML (CPU_ONLY),186,0.00022729199999993455
exec,CoreML (CPU_ONLY),187,0.00010066599999980497
vm,CoreML (CPU_ONLY),187,0.000216415999999775
exec,CoreML (CPU_ONLY),188,0.00010987499999970396
vm,CoreML (CPU_ONLY),188,0.00026195799999939595
exec,CoreML (CPU_ONLY),189,9.608300000074621e-05
vm,CoreML (CPU_ONLY),189,0.00025095799999963475
exec,CoreML (CPU_ONLY),190,0.0001008339999994945
vm,CoreML (CPU_ONLY),190,0.000247166999999493
exec,CoreML (CPU_ONLY),191,0.00010720900000116274
vm,CoreML (CPU_ONLY),191,0.000215832999999499
exec,CoreML (CPU_ONLY),192,0.00012362499999873933
vm,CoreML (CPU_ONLY),192,0.0002799160000002132
exec,CoreML (CPU_ONLY),193,0.00012058399999936853
vm,CoreML (CPU_ONLY),193,0.00023662500000032338
exec,CoreML (CPU_ONLY),194,0.00011787499999904583
vm,CoreML (CPU_ONLY),194,0.00022337500000002564
exec,CoreML (CPU_ONLY),195,9.058299999864516e-05
vm,CoreML (CPU_ONLY),195,0.00025108299999931916
exec,CoreML (CPU_ONLY),196,0.0001227500000009485
vm,CoreML (CPU_ONLY),196,0.0002423330000000945
exec,CoreML (CPU_ONLY),197,0.00013237499999974034
vm,CoreML (CPU_ONLY),197,0.00021858299999966135
exec,CoreML (CPU_ONLY),198,0.00010125000000016371
vm,CoreML (CPU_ONLY),198,0.0002568750000007114
exec,CoreML (CPU_ONLY),199,9.962499999893737e-05
vm,CoreML (CPU_ONLY),199,0.00022983299999967954
exec,CoreML (CPU_ONLY),200,9.870799999944779e-05
vm,CoreML (CPU_ONLY),200,0.000269874999999864
exec,CoreML (CPU_ONLY),201,0.0001979169999994923
vm,CoreML (CPU_ONLY),201,0.00028020900000047533
exec,CoreML (CPU_ONLY),202,0.00012733300000000725
vm,CoreML (CPU_ONLY),202,0.00026829100000025363
exec,CoreML (CPU_ONLY),203,0.00012908399999922437
vm,CoreML (CPU_ONLY),203,0.00026620800000021205
exec,CoreML (CPU_ONLY),204,0.0001260000000016248
vm,CoreML (CPU_ONLY),204,0.00024179099999965814
exec,CoreML (CPU_ONLY),205,0.00010358300000135046
vm,CoreML (CPU_ONLY),205,0.00024183399999966326
exec,CoreML (CPU_ONLY),206,9.833400000047732e-05
vm,CoreML (CPU_ONLY),206,0.0002462500000000034
exec,CoreML (CPU_ONLY),207,9.716699999984257e-05
vm,CoreML (CPU_ONLY),207,0.00024804199999994836
exec,CoreML (CPU_ONLY),208,9.841700000023934e-05
vm,CoreML (CPU_ONLY),208,0.00023141600000009532
exec,CoreML (CPU_ONLY),209,0.00010395899999871006
vm,CoreML (CPU_ONLY),209,0.00022858300000017095
exec,CoreML (CPU_ONLY),210,0.0001014169999997705
vm,CoreML (CPU_ONLY),210,0.000249166000000578
exec,CoreML (CPU_ONLY),211,9.7416000000905e-05
vm,CoreML (CPU_ONLY),211,0.0002332909999998023
exec,CoreML (CPU_ONLY),212,0.00010554200000001401
vm,CoreML (CPU_ONLY),212,0.00023645799999982842
exec,CoreML (CPU_ONLY),213,0.00010274999999992929
vm,CoreML (CPU_ONLY),213,0.00024666599999978445
exec,CoreML (CPU_ONLY),214,0.00010120800000024133
vm,CoreML (CPU_ONLY),214,0.00023770800000022518
exec,CoreML (CPU_ONLY),215,0.00011925000000090336
vm,CoreML (CPU_ONLY),215,0.000245624999999805
exec,CoreML (CPU_ONLY),216,0.00010104200000071728
vm,CoreML (CPU_ONLY),216,0.0002341670000003404
exec,CoreML (CPU_ONLY),217,9.812500000094815e-05
vm,CoreML (CPU_ONLY),217,0.00024366699999944785
exec,CoreML (CPU_ONLY),218,0.00010016699999937373
vm,CoreML (CPU_ONLY),218,0.0002331660000001179
exec,CoreML (CPU_ONLY),219,0.0001042909999995345
vm,CoreML (CPU_ONLY),219,0.0002522080000000315
exec,CoreML (CPU_ONLY),220,0.00010458300000060206
vm,CoreML (CPU_ONLY),220,0.0002180840000001183
exec,CoreML (CPU_ONLY),221,0.00012425000000071407
vm,CoreML (CPU_ONLY),221,0.000223667000000205
exec,CoreML (CPU_ONLY),222,0.00010254200000048286
vm,CoreML (CPU_ONLY),222,0.0002274579999994586
exec,CoreML (CPU_ONLY),223,9.995799999984456e-05
vm,CoreML (CPU_ONLY),223,0.00027783300000017164
exec,CoreML (CPU_ONLY),224,9.795899999964774e-05
vm,CoreML (CPU_ONLY),224,0.00023337499999964706
exec,CoreML (CPU_ONLY),225,0.00010108400000063966
vm,CoreML (CPU_ONLY),225,0.00021837500000021492
exec,CoreML (CPU_ONLY),226,0.0001277089999991432
vm,CoreML (CPU_ONLY),226,0.0002358330000005182
exec,CoreML (CPU_ONLY),227,0.00011920800000098097
vm,CoreML (CPU_ONLY),227,0.00024341700000007904
exec,CoreML (CPU_ONLY),228,0.00010600000000060561
vm,CoreML (CPU_ONLY),228,0.0002519580000006627
exec,CoreML (CPU_ONLY),229,0.0001236669999986617
vm,CoreML (CPU_ONLY),229,0.00024320800000054987
exec,CoreML (CPU_ONLY),230,0.00012754200000131277
vm,CoreML (CPU_ONLY),230,0.00023712499999994918
exec,CoreML (CPU_ONLY),231,0.00012058300000106215
vm,CoreML (CPU_ONLY),231,0.0002575000000000216
exec,CoreML (CPU_ONLY),232,0.00011791700000074457
vm,CoreML (CPU_ONLY),232,0.00025291700000007467
exec,CoreML (CPU_ONLY),233,0.00010012499999945135
vm,CoreML (CPU_ONLY),233,0.00025533300000013526
exec,CoreML (CPU_ONLY),234,9.879200000106891e-05
vm,CoreML (CPU_ONLY),234,0.00023229199999974526
exec,CoreML (CPU_ONLY),235,9.779200000004096e-05
vm,CoreML (CPU_ONLY),235,0.00021204199999935724
exec,CoreML (CPU_ONLY),236,0.00010237500000087607
vm,CoreML (CPU_ONLY),236,0.00024420800000068965
exec,CoreML (CPU_ONLY),237,0.00011879200000031176
vm,CoreML (CPU_ONLY),237,0.0002539580000000541
exec,CoreML (CPU_ONLY),238,0.00011529199999849027
vm,CoreML (CPU_ONLY),238,0.0002257080000003242
exec,CoreML (CPU_ONLY),239,0.0001354999999989559
vm,CoreML (CPU_ONLY),239,0.00023762500000046316
exec,CoreML (CPU_ONLY),240,0.0001067089999988724
vm,CoreML (CPU_ONLY),240,0.00030141700000019256
exec,CoreML (CPU_ONLY),241,0.0001047079999985101
vm,CoreML (CPU_ONLY),241,0.0002565419999998042
exec,CoreML (CPU_ONLY),242,0.00010462500000052444
vm,CoreML (CPU_ONLY),242,0.00025666600000029405
exec,CoreML (CPU_ONLY),243,9.908299999850101e-05
vm,CoreML (CPU_ONLY),243,0.0002137919999993798
exec,CoreML (CPU_ONLY),244,0.0002466660000006726
vm,CoreML (CPU_ONLY),244,0.00023166699999954687
exec,CoreML (CPU_ONLY),245,0.00024337500000015666
vm,CoreML (CPU_ONLY),245,0.0002259999999996154
exec,CoreML (CPU_ONLY),246,0.00017649999999846955
vm,CoreML (CPU_ONLY),246,0.0002440829999992289
exec,CoreML (CPU_ONLY),247,0.00012812499999981242
vm,CoreML (CPU_ONLY),247,0.0002370830000000268
exec,CoreML (CPU_ONLY),248,0.00010604100000044525
vm,CoreML (CPU_ONLY),248,0.00024400000000035504
exec,CoreML (CPU_ONLY),249,9.837500000031696e-05
vm,CoreML (CPU_ONLY),249,0.0002219160000000997
exec,CoreML (CPU_ONLY),250,9.78329999998806e-05
vm,CoreML (CPU_ONLY),250,0.00025670900000029917
exec,CoreML (CPU_ONLY),251,0.00018120799999898907
vm,CoreML (CPU_ONLY),251,0.00028237499999939075
exec,CoreML (CPU_ONLY),252,0.00012008299999877181
vm,CoreML (CPU_ONLY),252,0.0002605410000002806
exec,CoreML (CPU_ONLY),253,0.00012595900000000881
vm,CoreML (CPU_ONLY),253,0.00024208399999992025
exec,CoreML (CPU_ONLY),254,0.00012662500000004684
vm,CoreML (CPU_ONLY),254,0.0002320830000002161
exec,CoreML (CPU_ONLY),255,0.00010179099999874097
vm,CoreML (CPU_ONLY),255,0.00025858400000000614
exec,CoreML (CPU_ONLY),256,9.995799999984456e-05
vm,CoreML (CPU_ONLY),256,0.00027220800000016254
exec,CoreML (CPU_ONLY),257,9.69580000003134e-05
vm,CoreML (CPU_ONLY),257,0.00023775000000014757
exec,CoreML (CPU_ONLY),258,9.675000000086698e-05
vm,CoreML (CPU_ONLY),258,0.0002814579999999012
exec,CoreML (CPU_ONLY),259,0.00010562499999977604
vm,CoreML (CPU_ONLY),259,0.00024733399999998795
exec,CoreML (CPU_ONLY),260,0.00012725000000024522
vm,CoreML (CPU_ONLY),260,0.00026712499999970163
exec,CoreML (CPU_ONLY),261,0.00010120800000024133
vm,CoreML (CPU_ONLY),261,0.00025012499999998994
exec,CoreML (CPU_ONLY),262,9.312499999936108e-05
vm,CoreML (CPU_ONLY),262,0.00024537499999954804
exec,CoreML (CPU_ONLY),263,0.00010216699999965329
vm,CoreML (CPU_ONLY),263,0.00024591599999990166
exec,CoreML (CPU_ONLY),264,0.00011412499999963188
vm,CoreML (CPU_ONLY),264,0.00022849999999952075
exec,CoreML (CPU_ONLY),265,0.00010670800000056602
vm,CoreML (CPU_ONLY),265,0.00023083299999981932
exec,CoreML (CPU_ONLY),266,0.00010687499999839645
vm,CoreML (CPU_ONLY),266,0.00021775000000001654
exec,CoreML (CPU_ONLY),267,9.479100000042706e-05
vm,CoreML (CPU_ONLY),267,0.0002974579999994731
exec,CoreML (CPU_ONLY),268,9.916600000003939e-05
vm,CoreML (CPU_ONLY),268,0.0002407500000005669
exec,CoreML (CPU_ONLY),269,0.00010475000000020884
vm,CoreML (CPU_ONLY),269,0.0002479580000001036
exec,CoreML (CPU_ONLY),270,0.00010404200000024844
vm,CoreML (CPU_ONLY),270,0.0002362919999994162
exec,CoreML (CPU_ONLY),271,0.00012595799999992607
vm,CoreML (CPU_ONLY),271,0.00023304200000051623
exec,CoreML (CPU_ONLY),272,0.0001152079999986455
vm,CoreML (CPU_ONLY),272,0.00024204099999991513
exec,CoreML (CPU_ONLY),273,0.00010316699999890488
vm,CoreML (CPU_ONLY),273,0.000245624999999805
exec,CoreML (CPU_ONLY),274,0.00010587499999914485
vm,CoreML (CPU_ONLY),274,0.00023570799999994563
exec,CoreML (CPU_ONLY),275,0.00012029200000007734
vm,CoreML (CPU_ONLY),275,0.00023775000000014757
exec,CoreML (CPU_ONLY),276,0.00013570800000017869
vm,CoreML (CPU_ONLY),276,0.00023450000000035942
exec,CoreML (CPU_ONLY),277,0.00013908299999876306
vm,CoreML (CPU_ONLY),277,0.00023995799999987355
exec,CoreML (CPU_ONLY),278,0.00010133299999992573
vm,CoreML (CPU_ONLY),278,0.00020808299999952595
exec,CoreML (CPU_ONLY),279,9.900000000051534e-05
vm,CoreML (CPU_ONLY),279,0.0002580830000002976
exec,CoreML (CPU_ONLY),280,9.829200000055494e-05
vm,CoreML (CPU_ONLY),280,0.00023154199999986247
exec,CoreML (CPU_ONLY),281,0.00011716600000077904
vm,CoreML (CPU_ONLY),281,0.0002681249999998414
exec,CoreML (CPU_ONLY),282,0.00010583300000099882
vm,CoreML (CPU_ONLY),282,0.00024858399999949654
exec,CoreML (CPU_ONLY),283,0.0001005420000002033
vm,CoreML (CPU_ONLY),283,0.00024900000000016576
exec,CoreML (CPU_ONLY),284,0.00010149999999953252
vm,CoreML (CPU_ONLY),284,0.00024083300000032892
exec,CoreML (CPU_ONLY),285,9.958400000087408e-05
vm,CoreML (CPU_ONLY),285,0.000225874999999931
exec,CoreML (CPU_ONLY),286,9.712499999992019e-05
vm,CoreML (CPU_ONLY),286,0.00023029100000027114
exec,CoreML (CPU_ONLY),287,9.970899999878213e-05
vm,CoreML (CPU_ONLY),287,0.0002161660000004062
exec,CoreML (CPU_ONLY),288,9.833299999861822e-05
vm,CoreML (CPU_ONLY),288,0.00025449999999960227
exec,CoreML (CPU_ONLY),289,9.916700000012213e-05
vm,CoreML (CPU_ONLY),289,0.00022979099999975716
exec,CoreML (CPU_ONLY),290,9.662500000118257e-05
vm,CoreML (CPU_ONLY),290,0.00023416699999945223
exec,CoreML (CPU_ONLY),291,0.00010087499999933414
vm,CoreML (CPU_ONLY),291,0.00027724999999989564
exec,CoreML (CPU_ONLY),292,9.908300000027737e-05
vm,CoreML (CPU_ONLY),292,0.0002453750000004362
exec,CoreML (CPU_ONLY),293,9.762500000043417e-05
vm,CoreML (CPU_ONLY),293,0.0002259160000006588
exec,CoreML (CPU_ONLY),294,9.870799999944779e-05
vm,CoreML (CPU_ONLY),294,0.0002797079999998786
exec,CoreML (CPU_ONLY),295,0.00010645799999942085
vm,CoreML (CPU_ONLY),295,0.00024983300000069875
exec,CoreML (CPU_ONLY),296,0.00010658299999910525
vm,CoreML (CPU_ONLY),296,0.0002468750000002018
exec,CoreML (CPU_ONLY),297,9.075000000002831e-05
vm,CoreML (CPU_ONLY),297,0.00023787500000072015
exec,CoreML (CPU_ONLY),298,0.00010333300000020529
vm,CoreML (CPU_ONLY),298,0.0002465000000002604
exec,CoreML (CPU_ONLY),299,0.00012737499999992963
vm,CoreML (CPU_ONLY),299,0.00023462500000004383
exec,CoreML (CPU_ONLY),300,0.000119832999999403
vm,CoreML (CPU_ONLY),300,0.00020779100000023476
exec,CoreML (CPU_ONLY),301,0.0001886249999998313
vm,CoreML (CPU_ONLY),301,0.0002589579999998648
exec,CoreML (CPU_ONLY),302,0.0001221250000007501
vm,CoreML (CPU_ONLY),302,0.0002929590000002591
exec,CoreML (CPU_ONLY),303,0.00012379200000012247
vm,CoreML (CPU_ONLY),303,0.000287083999999993
exec,CoreML (CPU_ONLY),304,0.00012116600000133815
vm,CoreML (CPU_ONLY),304,0.0002632500000006033
exec,CoreML (CPU_ONLY),305,9.900000000051534e-05
vm,CoreML (CPU_ONLY),305,0.00014291600000060356
exec,CoreML (CPU_ONLY),306,0.00010104100000063454
vm,CoreML (CPU_ONLY),306,0.0002549589999993884
exec,CoreML (CPU_ONLY),307,0.00010408300000008808
vm,CoreML (CPU_ONLY),307,0.0002528750000001523
exec,CoreML (CPU_ONLY),308,9.42090000002338e-05
vm,CoreML (CPU_ONLY),308,0.000256583000000532
exec,CoreML (CPU_ONLY),309,0.00010058300000004294
vm,CoreML (CPU_ONLY),309,0.00022708300000040538
exec,CoreML (CPU_ONLY),310,0.00010562499999977604
vm,CoreML (CPU_ONLY),310,0.0002654579999994411
exec,CoreML (CPU_ONLY),311,0.00011025000000053353
vm,CoreML (CPU_ONLY),311,0.00025516600000052847
exec,CoreML (CPU_ONLY),312,0.00010495799999965527
vm,CoreML (CPU_ONLY),312,0.00025295899999999705
exec,CoreML (CPU_ONLY),313,0.00010320800000052088
vm,CoreML (CPU_ONLY),313,0.00017429200000051992
exec,CoreML (CPU_ONLY),314,0.00010562499999977604
vm,CoreML (CPU_ONLY),314,0.0002405839999992665
exec,CoreML (CPU_ONLY),315,0.00010449999999906368
vm,CoreML (CPU_ONLY),315,0.00023620799999957143
exec,CoreML (CPU_ONLY),316,0.00010137499999984811
vm,CoreML (CPU_ONLY),316,0.00023129100000041092
exec,CoreML (CPU_ONLY),317,0.00011125000000156149
vm,CoreML (CPU_ONLY),317,0.00023129199999960548
exec,CoreML (CPU_ONLY),318,0.00010254100000040012
vm,CoreML (CPU_ONLY),318,0.00023887499999997175
exec,CoreML (CPU_ONLY),319,0.0001218339999997653
vm,CoreML (CPU_ONLY),319,0.00023008299999993653
exec,CoreML (CPU_ONLY),320,0.00014033300000093618
vm,CoreML (CPU_ONLY),320,0.0002706670000005573
exec,CoreML (CPU_ONLY),321,0.00010408300000008808
vm,CoreML (CPU_ONLY),321,0.0002302919999994657
exec,CoreML (CPU_ONLY),322,0.00010325000000044326
vm,CoreML (CPU_ONLY),322,0.0002374160000000458
exec,CoreML (CPU_ONLY),323,0.00010204199999996888
vm,CoreML (CPU_ONLY),323,0.00024166700000005648
exec,CoreML (CPU_ONLY),324,9.858299999976339e-05
vm,CoreML (CPU_ONLY),324,0.00023929199999983553
exec,CoreML (CPU_ONLY),325,0.00010141599999968776
vm,CoreML (CPU_ONLY),325,0.0002528750000001523
exec,CoreML (CPU_ONLY),326,0.00011612499999991144
vm,CoreML (CPU_ONLY),326,0.000225291999999655
exec,CoreML (CPU_ONLY),327,0.00013333300000084591
vm,CoreML (CPU_ONLY),327,0.00022170899999984783
exec,CoreML (CPU_ONLY),328,0.0001281669999997348
vm,CoreML (CPU_ONLY),328,0.00023541600000065444
exec,CoreML (CPU_ONLY),329,0.0001221250000007501
vm,CoreML (CPU_ONLY),329,0.0003050839999998445
exec,CoreML (CPU_ONLY),330,0.00012066700000090691
vm,CoreML (CPU_ONLY),330,0.0002533749999997781
exec,CoreML (CPU_ONLY),331,0.00012104099999987739
vm,CoreML (CPU_ONLY),331,0.00024187500000039108
exec,CoreML (CPU_ONLY),332,0.0001314590000003335
vm,CoreML (CPU_ONLY),332,0.00023437499999978684
exec,CoreML (CPU_ONLY),333,0.00011787500000082218
vm,CoreML (CPU_ONLY),333,0.0002538749999994039
exec,CoreML (CPU_ONLY),334,0.00011687499999979423
vm,CoreML (CPU_ONLY),334,0.000237707999999337
exec,CoreML (CPU_ONLY),335,9.962499999893737e-05
vm,CoreML (CPU_ONLY),335,0.00022750000000026915
exec,CoreML (CPU_ONLY),336,9.941699999949094e-05
vm,CoreML (CPU_ONLY),336,0.00023966699999977692
exec,CoreML (CPU_ONLY),337,0.00011975000000141733
vm,CoreML (CPU_ONLY),337,0.000259832999999432
exec,CoreML (CPU_ONLY),338,0.00013679199999927505
vm,CoreML (CPU_ONLY),338,0.00022175000000057565
exec,CoreML (CPU_ONLY),339,0.00010266700000016726
vm,CoreML (CPU_ONLY),339,0.00022962499999934494
exec,CoreML (CPU_ONLY),340,0.00010037499999882016
vm,CoreML (CPU_ONLY),340,0.0002500410000001452
exec,CoreML (CPU_ONLY),341,0.00010366599999933612
vm,CoreML (CPU_ONLY),341,0.0003318330000006142
exec,CoreML (CPU_ONLY),342,9.766700000035655e-05
vm,CoreML (CPU_ONLY),342,0.00023408300000049564
exec,CoreML (CPU_ONLY),343,9.983300000016015e-05
vm,CoreML (CPU_ONLY),343,0.00025270900000062824
exec,CoreML (CPU_ONLY),344,0.00011808300000026861
vm,CoreML (CPU_ONLY),344,0.00024845899999981214
exec,CoreML (CPU_ONLY),345,0.00010095799999909616
vm,CoreML (CPU_ONLY),345,0.00023741599999915763
exec,CoreML (CPU_ONLY),346,0.00010283299999969131
vm,CoreML (CPU_ONLY),346,0.00024337500000015666
exec,CoreML (CPU_ONLY),347,9.66669999993286e-05
vm,CoreML (CPU_ONLY),347,0.0002262499999998724
exec,CoreML (CPU_ONLY),348,0.00010287499999961369
vm,CoreML (CPU_ONLY),348,0.00023824999999977337
exec,CoreML (CPU_ONLY),349,0.00010162499999921693
vm,CoreML (CPU_ONLY),349,0.0002563339999994696
exec,CoreML (CPU_ONLY),350,0.00010487499999989325
vm,CoreML (CPU_ONLY),350,0.00021995899999982527
exec,CoreML (CPU_ONLY),351,0.00018850000000014688
vm,CoreML (CPU_ONLY),351,0.00027745799999934206
exec,CoreML (CPU_ONLY),352,0.00012254099999964296
vm,CoreML (CPU_ONLY),352,0.0002475419999994344
exec,CoreML (CPU_ONLY),353,0.00012629199999913965
vm,CoreML (CPU_ONLY),353,0.0002142499999999714
exec,CoreML (CPU_ONLY),354,0.00013758300000077384
vm,CoreML (CPU_ONLY),354,0.000256000000000256
exec,CoreML (CPU_ONLY),355,0.00010366599999933612
vm,CoreML (CPU_ONLY),355,0.0002471660000002984
exec,CoreML (CPU_ONLY),356,0.00010679199999863442
vm,CoreML (CPU_ONLY),356,0.0002369580000003424
exec,CoreML (CPU_ONLY),357,0.00010433299999945689
vm,CoreML (CPU_ONLY),357,0.0002455830000007708
exec,CoreML (CPU_ONLY),358,0.00012758299999937606
vm,CoreML (CPU_ONLY),358,0.00024445800000005846
exec,CoreML (CPU_ONLY),359,0.00010070799999972735
vm,CoreML (CPU_ONLY),359,0.00023462500000004383
exec,CoreML (CPU_ONLY),360,0.00010341700000005005
vm,CoreML (CPU_ONLY),360,0.000247499999999512
exec,CoreML (CPU_ONLY),361,0.00011366700000081664
vm,CoreML (CPU_ONLY),361,0.0002494159999999468
exec,CoreML (CPU_ONLY),362,9.895800000059296e-05
vm,CoreML (CPU_ONLY),362,0.0002495839999996363
exec,CoreML (CPU_ONLY),363,0.00010208300000158488
vm,CoreML (CPU_ONLY),363,0.000203416999999817
exec,CoreML (CPU_ONLY),364,0.00010066699999988771
vm,CoreML (CPU_ONLY),364,0.00029420900000065586
exec,CoreML (CPU_ONLY),365,0.00010416699999993284
vm,CoreML (CPU_ONLY),365,0.00022562500000056218
exec,CoreML (CPU_ONLY),366,0.00012616699999945524
vm,CoreML (CPU_ONLY),366,0.00024629200000081397
exec,CoreML (CPU_ONLY),367,9.912499999842339e-05
vm,CoreML (CPU_ONLY),367,0.00021525000000011119
exec,CoreML (CPU_ONLY),368,9.799999999948739e-05
vm,CoreML (CPU_ONLY),368,0.0002257080000003242
exec,CoreML (CPU_ONLY),369,9.76669999985802e-05
vm,CoreML (CPU_ONLY),369,0.00025141600000022635
exec,CoreML (CPU_ONLY),370,9.495900000011659e-05
vm,CoreML (CPU_ONLY),370,0.00020691699999986213
exec,CoreML (CPU_ONLY),371,0.00010033400000075687
vm,CoreML (CPU_ONLY),371,0.0002496660000002038
exec,CoreML (CPU_ONLY),372,9.704100000007543e-05
vm,CoreML (CPU_ONLY),372,0.00023766699999949736
exec,CoreML (CPU_ONLY),373,0.00011858300000078259
vm,CoreML (CPU_ONLY),373,0.0002577499999993904
exec,CoreML (CPU_ONLY),374,9.575000000161538e-05
vm,CoreML (CPU_ONLY),374,0.00024595799999982404
exec,CoreML (CPU_ONLY),375,9.975000000039813e-05
vm,CoreML (CPU_ONLY),375,0.00024616600000015865
exec,CoreML (CPU_ONLY),376,9.975000000039813e-05
vm,CoreML (CPU_ONLY),376,0.00023566600000002325
exec,CoreML (CPU_ONLY),377,0.00010050000000028092
vm,CoreML (CPU_ONLY),377,0.00024449999999998084
exec,CoreML (CPU_ONLY),378,0.0001173750000003082
vm,CoreML (CPU_ONLY),378,0.00020404200000001538
exec,CoreML (CPU_ONLY),379,0.00010441699999930165
vm,CoreML (CPU_ONLY),379,0.00023929099999975278
exec,CoreML (CPU_ONLY),380,0.00012733300000000725
vm,CoreML (CPU_ONLY),380,0.000301624999999639
exec,CoreML (CPU_ONLY),381,0.00011691599999963387
vm,CoreML (CPU_ONLY),381,0.00025533300000013526
exec,CoreML (CPU_ONLY),382,0.00010066699999988771
vm,CoreML (CPU_ONLY),382,0.00024208399999992025
exec,CoreML (CPU_ONLY),383,0.00012537499999965007
vm,CoreML (CPU_ONLY),383,0.0002314999999999401
exec,CoreML (CPU_ONLY),384,0.0001177919999992838
vm,CoreML (CPU_ONLY),384,0.00022091700000004266
exec,CoreML (CPU_ONLY),385,0.00010050000000028092
vm,CoreML (CPU_ONLY),385,0.00022808399999973972
exec,CoreML (CPU_ONLY),386,0.00010545800000016925
vm,CoreML (CPU_ONLY),386,0.00024395899999962722
exec,CoreML (CPU_ONLY),387,0.00012637499999890167
vm,CoreML (CPU_ONLY),387,0.00023700000000026478
exec,CoreML (CPU_ONLY),388,0.00012395899999972926
vm,CoreML (CPU_ONLY),388,0.00023799999999951638
exec,CoreML (CPU_ONLY),389,0.00011633300000113422
vm,CoreML (CPU_ONLY),389,0.00023641699999998878
exec,CoreML (CPU_ONLY),390,0.0001260409999996881
vm,CoreML (CPU_ONLY),390,0.00024091600000009095
exec,CoreML (CPU_ONLY),391,0.00011950000000027217
vm,CoreML (CPU_ONLY),391,0.00027112499999937256
exec,CoreML (CPU_ONLY),392,0.00011629200000129458
vm,CoreML (CPU_ONLY),392,0.0002895000000000536
exec,CoreML (CPU_ONLY),393,9.933399999972892e-05
vm,CoreML (CPU_ONLY),393,0.0002325829999998419
exec,CoreML (CPU_ONLY),394,0.0001106250000013631
vm,CoreML (CPU_ONLY),394,0.00024370800000017567
exec,CoreML (CPU_ONLY),395,0.00010641599999949847
vm,CoreML (CPU_ONLY),395,0.00021862500000047191
exec,CoreML (CPU_ONLY),396,0.00010170900000083805
vm,CoreML (CPU_ONLY),396,0.0002545410000003301
exec,CoreML (CPU_ONLY),397,0.00012820799999957444
vm,CoreML (CPU_ONLY),397,0.0002267079999995758
exec,CoreML (CPU_ONLY),398,0.00011866700000062735
vm,CoreML (CPU_ONLY),398,0.00022962500000023311
exec,CoreML (CPU_ONLY),399,0.0001183749999995598
vm,CoreML (CPU_ONLY),399,0.00023262500000065245
exec,CoreML (CPU_ONLY),400,0.00011729199999876982
vm,CoreML (CPU_ONLY),400,0.00024025000000005292
exec,CoreML (CPU_ONLY),401,0.0001849590000002621
vm,CoreML (CPU_ONLY),401,0.0002569999999995076
exec,CoreML (CPU_ONLY),402,0.00011908299999952021
vm,CoreML (CPU_ONLY),402,0.0002589159999999424
exec,CoreML (CPU_ONLY),403,0.00012204199999921173
vm,CoreML (CPU_ONLY),403,0.0002347500000006164
exec,CoreML (CPU_ONLY),404,0.00013604200000116862
vm,CoreML (CPU_ONLY),404,0.00023874999999939917
exec,CoreML (CPU_ONLY),405,0.00010658300000088161
vm,CoreML (CPU_ONLY),405,0.0002509169999997951
exec,CoreML (CPU_ONLY),406,9.558300000023223e-05
vm,CoreML (CPU_ONLY),406,0.0002195000000000391
exec,CoreML (CPU_ONLY),407,9.712499999992019e-05
vm,CoreML (CPU_ONLY),407,0.0002874159999999293
exec,CoreML (CPU_ONLY),408,0.00010316700000068124
vm,CoreML (CPU_ONLY),408,0.00022308299999984627
exec,CoreML (CPU_ONLY),409,0.00010858400000124391
vm,CoreML (CPU_ONLY),409,0.00026741599999979826
exec,CoreML (CPU_ONLY),410,0.00011304100000053552
vm,CoreML (CPU_ONLY),410,0.00020858300000003993
exec,CoreML (CPU_ONLY),411,9.700000000023579e-05
vm,CoreML (CPU_ONLY),411,0.00024825000000028297
exec,CoreML (CPU_ONLY),412,0.00010462499999874808
vm,CoreML (CPU_ONLY),412,0.00022516699999997059
exec,CoreML (CPU_ONLY),413,0.00010754199999851721
vm,CoreML (CPU_ONLY),413,0.0002127920000001282
exec,CoreML (CPU_ONLY),414,0.00010670800000056602
vm,CoreML (CPU_ONLY),414,0.0002688329999998018
exec,CoreML (CPU_ONLY),415,0.00010424999999969486
vm,CoreML (CPU_ONLY),415,0.00020600000000037255
exec,CoreML (CPU_ONLY),416,0.00010341700000005005
vm,CoreML (CPU_ONLY),416,0.00026037499999986835
exec,CoreML (CPU_ONLY),417,0.00010233300000095369
vm,CoreML (CPU_ONLY),417,0.0002070420000004347
exec,CoreML (CPU_ONLY),418,9.950000000102932e-05
vm,CoreML (CPU_ONLY),418,0.0002678749999995844
exec,CoreML (CPU_ONLY),419,0.00010320800000052088
vm,CoreML (CPU_ONLY),419,0.00022879199999970012
